dr2_source_id,dr3_source_id,angular_distance,magnitude_difference,ra,dec,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error
2989805452906457216,2989805452906457216,0.13763902,-0.019090652,77.45765326221652,-11.140088619226228,0.09476207,0.08231952,0.30735387981015283,0.14770134,23.032238812364408,0.1379677,-23.811381650537182,0.11342058,18.426804,,
3690318879491794816,3690318879491794816,0.017370556,-0.02915001,194.98556647668556,1.077037651821803,0.26555365,0.16921985,0.4187320742464669,0.2807481,-1.8990565107203508,0.34591866,3.374296052403987,0.26956105,19.27843,,
2918864520305483264,2918864520305483264,0.10904082,-0.020456314,101.30578667233404,-27.748507782960182,0.06321517,0.076168515,0.3725436162939329,0.0914818,22.341476209357186,0.0889644,-18.568924331681117,0.094903156,18.14118,,
1456784049887562496,1456784049887562496,0.26527652,-0.027946472,205.44631270021534,31.6568523315194,0.21593855,0.17580597,-0.3436529776922133,0.27311644,-0.7180709250097373,0.22033758,5.065493361817193,0.21025634,19.50838,,
1605598138344043904,1605598138344043904,0.14234321,-0.039770126,221.94875962312432,52.18305338120439,0.17160495,0.20027201,-0.002087293038129767,0.22174247,1.6458665347718466,0.20804673,5.254099193069333,0.26994953,19.385397,,
1498889611451314816,1498889611451314816,0.0112358555,-0.027141571,209.2182152033076,41.46240243932683,0.07976683,0.09126051,-0.036822644549136176,0.12262917,-0.2846479319640369,0.10056064,5.975290237981955,0.10834398,18.487041,,
35721109857582464,35721109857826688,0.055830613,-0.021633148,45.92153304339124,18.406496439339076,0.13177764,0.1409271,0.42518875896902103,0.17678292,9.740996534066806,0.18356515,-9.651356117803182,0.16109563,18.016613,,
1443176738796291584,1443176738796683392,0.04253976,-0.020153046,201.98034102205543,23.26617581674216,0.072835006,0.059802227,0.2911021337769431,0.104505196,-0.7933201592185996,0.116052955,4.317123293367342,0.085283495,17.794073,,
36354359837010816,36354359837010816,0.16685034,-0.023965836,56.074554825198156,10.674832533910346,0.18108438,0.13133444,0.15300745283248307,0.20166409,12.921993032323142,0.24862851,-13.313479923306241,0.17118174,18.557056,,
2967743511577557120,2967743511577557120,0.01982683,-0.018117905,87.41689276199737,-17.925453812945097,0.042239822,0.055895675,0.3555889485531929,0.09453321,24.004885519728358,0.07805438,-22.93333746498594,0.08563152,17.720764,,
